Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	H_1975_1 Spectral Count	H_1975_2 Spectral Count	H_1975_3 Spectral Count	NCI_3784Mel_1 Spectral Count	NCI_3784Mel_2 Spectral Count	NCI_3784Mel_3 Spectral Count	NCI_3784Mel_4 Spectral Count	NCI_3784Mel_5 Spectral Count	NCI_3795Mel_1 Spectral Count	NCI_3795Mel_2 Spectral Count	NCI_3795Mel_3 Spectral Count	NCI_3795Mel_4 Spectral Count	NCI_3795Mel_5 Spectral Count	NCI_RA007_1 Spectral Count	NCI_RA007_2 Spectral Count	NCI_RA007_3 Spectral Count	NCI_RA007_4 Spectral Count	NCI_RA007_5 Spectral Count	PC9_epitope_1 Spectral Count	PC9_epitope_2 Spectral Count	PC9_epitope_4 Spectral Count	PC9_epitope_5 Spectral Count	H_1975_1 Unique Spectral Count	H_1975_2 Unique Spectral Count	H_1975_3 Unique Spectral Count	NCI_3784Mel_1 Unique Spectral Count	NCI_3784Mel_2 Unique Spectral Count	NCI_3784Mel_3 Unique Spectral Count	NCI_3784Mel_4 Unique Spectral Count	NCI_3784Mel_5 Unique Spectral Count	NCI_3795Mel_1 Unique Spectral Count	NCI_3795Mel_2 Unique Spectral Count	NCI_3795Mel_3 Unique Spectral Count	NCI_3795Mel_4 Unique Spectral Count	NCI_3795Mel_5 Unique Spectral Count	NCI_RA007_1 Unique Spectral Count	NCI_RA007_2 Unique Spectral Count	NCI_RA007_3 Unique Spectral Count	NCI_RA007_4 Unique Spectral Count	NCI_RA007_5 Unique Spectral Count	PC9_epitope_1 Unique Spectral Count	PC9_epitope_2 Unique Spectral Count	PC9_epitope_4 Unique Spectral Count	PC9_epitope_5 Unique Spectral Count	H_1975_1 Total Spectral Count	H_1975_2 Total Spectral Count	H_1975_3 Total Spectral Count	NCI_3784Mel_1 Total Spectral Count	NCI_3784Mel_2 Total Spectral Count	NCI_3784Mel_3 Total Spectral Count	NCI_3784Mel_4 Total Spectral Count	NCI_3784Mel_5 Total Spectral Count	NCI_3795Mel_1 Total Spectral Count	NCI_3795Mel_2 Total Spectral Count	NCI_3795Mel_3 Total Spectral Count	NCI_3795Mel_4 Total Spectral Count	NCI_3795Mel_5 Total Spectral Count	NCI_RA007_1 Total Spectral Count	NCI_RA007_2 Total Spectral Count	NCI_RA007_3 Total Spectral Count	NCI_RA007_4 Total Spectral Count	NCI_RA007_5 Total Spectral Count	PC9_epitope_1 Total Spectral Count	PC9_epitope_2 Total Spectral Count	PC9_epitope_4 Total Spectral Count	PC9_epitope_5 Total Spectral Count	H_1975_1 Intensity	H_1975_2 Intensity	H_1975_3 Intensity	NCI_3784Mel_1 Intensity	NCI_3784Mel_2 Intensity	NCI_3784Mel_3 Intensity	NCI_3784Mel_4 Intensity	NCI_3784Mel_5 Intensity	NCI_3795Mel_1 Intensity	NCI_3795Mel_2 Intensity	NCI_3795Mel_3 Intensity	NCI_3795Mel_4 Intensity	NCI_3795Mel_5 Intensity	NCI_RA007_1 Intensity	NCI_RA007_2 Intensity	NCI_RA007_3 Intensity	NCI_RA007_4 Intensity	NCI_RA007_5 Intensity	PC9_epitope_1 Intensity	PC9_epitope_2 Intensity	PC9_epitope_4 Intensity	PC9_epitope_5 Intensity	H_1975_1 MaxLFQ Intensity	H_1975_2 MaxLFQ Intensity	H_1975_3 MaxLFQ Intensity	NCI_3784Mel_1 MaxLFQ Intensity	NCI_3784Mel_2 MaxLFQ Intensity	NCI_3784Mel_3 MaxLFQ Intensity	NCI_3784Mel_4 MaxLFQ Intensity	NCI_3784Mel_5 MaxLFQ Intensity	NCI_3795Mel_1 MaxLFQ Intensity	NCI_3795Mel_2 MaxLFQ Intensity	NCI_3795Mel_3 MaxLFQ Intensity	NCI_3795Mel_4 MaxLFQ Intensity	NCI_3795Mel_5 MaxLFQ Intensity	NCI_RA007_1 MaxLFQ Intensity	NCI_RA007_2 MaxLFQ Intensity	NCI_RA007_3 MaxLFQ Intensity	NCI_RA007_4 MaxLFQ Intensity	NCI_RA007_5 MaxLFQ Intensity	PC9_epitope_1 MaxLFQ Intensity	PC9_epitope_2 MaxLFQ Intensity	PC9_epitope_4 MaxLFQ Intensity	PC9_epitope_5 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q9UNF1|MAGD2_HUMAN	Q9UNF1	MAGD2_HUMAN	MAGED2	606	Homo sapiens OX=9606	1:Experimental evidence at protein level	Melanoma-associated antigen D2	1.0	0.999	8	34	33	34	8	11	6	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	1	2	8	10	6	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	1	2	8	11	6	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	1	2	6.9715405E8	1.41195226E9	1.73087859E9	0.0	0.0	0.0	1257260.1	762211.1	0.0	0.0	0.0	0.0	1.9535458E7	0.0	370865.53	0.0	0.0	0.0	5417317.5	4560459.5	3933479.2	6808254.0	4.31726784E8	1.5827785E9	2.30967962E9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNH5|CC14A_HUMAN	Q9UNH5	CC14A_HUMAN	CDC14A	594	Homo sapiens OX=9606	1:Experimental evidence at protein level	Dual specificity protein phosphatase CDC14A	0.9961	0.9987	1	5	5	5	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2055797.1	2249842.0	2202529.2	0.0	0.0	0.0	0.0	0.0	1496441.0	0.0	0.0	0.0	3642726.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNH6|SNX7_HUMAN	Q9UNH6	SNX7_HUMAN	SNX7	387	Homo sapiens OX=9606	1:Experimental evidence at protein level	Sorting nexin-7	0.986	0.9922	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1307407.0	0.0	0.0	1628487.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNK9|ANGE1_HUMAN	Q9UNK9	ANGE1_HUMAN	ANGEL1	670	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein angel homolog 1	1.0	0.9979	3	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5423678.5	0.0	0.0	0.0	0.0	0.0	1.50428064E8	1.1966964E8	5.30497E7	2.46909856E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNL2|SSRG_HUMAN	Q9UNL2	SSRG_HUMAN	SSR3	185	Homo sapiens OX=9606	1:Experimental evidence at protein level	Translocon-associated protein subunit gamma	0.9925	0.9946	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3506744.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNM6|PSD13_HUMAN	Q9UNM6	PSD13_HUMAN	PSMD13	376	Homo sapiens OX=9606	1:Experimental evidence at protein level	26S proteasome non-ATPase regulatory subunit 13	1.0	0.9978	3	3	3	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	317207.56	1837287.2	0.0	0.0	0.0	1056059.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNN5|FAF1_HUMAN	Q9UNN5	FAF1_HUMAN	FAF1	650	Homo sapiens OX=9606	1:Experimental evidence at protein level	FAS-associated factor 1	1.0	0.9986	2	11	11	11	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2686098.5	4022665.0	4032330.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0469845E7	1.4380001E7	6464649.5	4764152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNP9|PPIE_HUMAN	Q9UNP9	PPIE_HUMAN	PPIE	301	Homo sapiens OX=9606	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase E	1.0	0.999	5	7	7	13	1	2	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	1	0	0	0	0	2	2	2	0	0	0	0	0	0	0	286103.84	2045897.1	450949.53	0.0	0.0	0.0	0.0	3297840.5	0.0	0.0	0.0	0.0	6.8917651E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNS1|TIM_HUMAN	Q9UNS1	TIM_HUMAN	TIMELESS	1208	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein timeless homolog	0.9999	0.9958	2	6	6	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0.0	1006914.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.099406E7	1.344647E7	7527450.0	6762826.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNS2|CSN3_HUMAN	Q9UNS2	CSN3_HUMAN	COPS3	423	Homo sapiens OX=9606	1:Experimental evidence at protein level	COP9 signalosome complex subunit 3	0.9995	0.992	2	5	5	5	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0	0.0	826635.2	0.0	0.0	0.0	1788928.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3189102.0	0.0	0.0	3024556.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNX4|WDR3_HUMAN	Q9UNX4	WDR3_HUMAN	WDR3	943	Homo sapiens OX=9606	1:Experimental evidence at protein level	WD repeat-containing protein 3	1.0	0.999	6	27	27	27	0	0	0	0	2	0	2	2	0	0	0	0	1	0	0	0	0	0	4	5	4	7	0	0	0	0	2	0	2	2	0	0	0	0	1	0	0	0	0	0	4	5	4	7	0	0	0	0	2	0	2	2	0	0	0	0	1	0	0	0	0	0	4	5	4	7	0.0	0.0	0.0	0.0	2554279.2	0.0	5749415.0	1.0027714E7	0.0	0.0	0.0	0.0	2.1589126E7	0.0	0.0	0.0	0.0	0.0	4.4672052E7	1.7923268E7	1.2639996E7	1.6366604E7	0.0	0.0	0.0	0.0	780289.9	0.0	5928519.5	1.1015774E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9915778E7	1.0889759E7	8735566.0	1.1096118E7	
sp|Q9UNY4|TTF2_HUMAN	Q9UNY4	TTF2_HUMAN	TTF2	1162	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transcription termination factor 2	0.9995	0.9988	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6715466.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNZ2|NSF1C_HUMAN	Q9UNZ2	NSF1C_HUMAN	NSFL1C	370	Homo sapiens OX=9606	1:Experimental evidence at protein level	NSFL1 cofactor p47	1.0	0.999	7	10	10	10	3	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	3418357.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1721032.0	3803943.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1794582.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2422966.5	1110766.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNZ5|L10K_HUMAN	Q9UNZ5	L10K_HUMAN	C19orf53	99	Homo sapiens OX=9606	1:Experimental evidence at protein level	Leydig cell tumor 10 kDa protein homolog	1.0	0.9989	1	21	21	21	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	9117655.0	2.6804456E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5263656.0	1.8657978E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UP65|PA24C_HUMAN	Q9UP65	PA24C_HUMAN	PLA2G4C	541	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cytosolic phospholipase A2 gamma	0.9923	0.999	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2032300.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UP83|COG5_HUMAN	Q9UP83	COG5_HUMAN	COG5	839	Homo sapiens OX=9606	1:Experimental evidence at protein level	Conserved oligomeric Golgi complex subunit 5	0.9999	0.9982	2	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4937439E7	0.0	0.0	0.0	0.0	0.0	0.0	1741328.8	0.0	2825343.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPN3|MACF1_HUMAN	Q9UPN3	MACF1_HUMAN	MACF1	7388	Homo sapiens OX=9606	1:Experimental evidence at protein level	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	1.0	0.999	14	23	22	24	1	3	2	0	0	0	1	0	0	0	0	0	1	0	1	3	1	2	2	3	1	2	0	3	2	0	0	0	1	0	0	0	0	0	1	0	1	3	1	2	2	3	1	2	1	3	2	0	0	0	1	0	0	0	0	0	1	0	1	3	2	2	2	3	1	2	1510705.1	7156072.0	7250799.0	0.0	0.0	0.0	1641852.1	0.0	0.0	0.0	0.0	0.0	2870944.5	0.0	248605.45	1.1115301E7	2408864.0	4669507.0	6421013.0	6324929.5	1852831.1	5645686.0	0.0	6077228.0	6427535.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5581196.5	0.0	2668860.8	5274754.0	2664503.2	0.0	3564894.5	
sp|Q9UPN6|SCAF8_HUMAN	Q9UPN6	SCAF8_HUMAN	SCAF8	1271	Homo sapiens OX=9606	1:Experimental evidence at protein level	SR-related and CTD-associated factor 8	1.0	0.9975	3	8	8	8	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	682985.25	0.0	0.0	0.0	3.7675808E7	0.0	0.0	0.0	0.0	0.0	0.0	2050410.4	1639073.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPN7|PP6R1_HUMAN	Q9UPN7	PP6R1_HUMAN	PPP6R1	881	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 6 regulatory subunit 1	0.9985	0.9976	2	4	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2954896.2	2906917.2	1096792.5	2419642.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPN9|TRI33_HUMAN	Q9UPN9	TRI33_HUMAN	TRIM33	1127	Homo sapiens OX=9606	1:Experimental evidence at protein level	E3 ubiquitin-protein ligase TRIM33	1.0	0.9957	2	6	6	9	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0.0	8567601.0	1.1885898E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5290887.0	8296464.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPQ0|LIMC1_HUMAN	Q9UPQ0	LIMC1_HUMAN	LIMCH1	1083	Homo sapiens OX=9606	1:Experimental evidence at protein level	LIM and calponin homology domains-containing protein 1	1.0	0.9953	2	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1637420.9	7594050.0	1120020.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPT9|UBP22_HUMAN	Q9UPT9	UBP22_HUMAN	USP22	525	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ubiquitin carboxyl-terminal hydrolase 22	1.0	0.999	6	28	19	28	2	4	3	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	3	2	5	5	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	2	5	5	2	4	3	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	3	2	5	5	2040619.0	5943781.0	3944673.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0344736E7	0.0	0.0	1874647.5	3174816.8	0.0	5.1822076E7	7127532.5	1.1283086E7	2.9562828E7	1511396.6	4173145.8	3000310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5720147E7	0.0	0.0	0.0	0.0	0.0	2.8033662E7	5006584.0	5116427.0	9118039.0	
sp|Q9UPU7|TBD2B_HUMAN	Q9UPU7	TBD2B_HUMAN	TBC1D2B	963	Homo sapiens OX=9606	1:Experimental evidence at protein level	TBC1 domain family member 2B	0.9854	0.9981	1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.041721E7	8705267.0	2738985.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPU9|SMAG1_HUMAN	Q9UPU9	SMAG1_HUMAN	SAMD4A	718	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein Smaug homolog 1	0.9947	0.9983	1	4	4	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2113832.0	1358642.0	1652114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPY3|DICER_HUMAN	Q9UPY3	DICER_HUMAN	DICER1	1922	Homo sapiens OX=9606	1:Experimental evidence at protein level	Endoribonuclease Dicer	1.0	0.998	3	5	5	5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0.0	471355.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4513713E7	3271966.2	3273101.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPY5|XCT_HUMAN	Q9UPY5	XCT_HUMAN	SLC7A11	501	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cystine/glutamate transporter	1.0	0.999	3	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38343664E8	1.9148988E7	1.5286583E7	7.8267464E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2479912E7	2.541254E7	2.2796082E7	3.371058E7	
sp|Q9UPZ3|HPS5_HUMAN	Q9UPZ3	HPS5_HUMAN	HPS5	1129	Homo sapiens OX=9606	1:Experimental evidence at protein level	Hermansky-Pudlak syndrome 5 protein	1.0	0.9989	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1266522.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
